trial,persona_path,reward,choice,choice_label,price,price_threshold,feature_priority,purchase_likelihood,age_bracket,economic_motivation,region,socioeconomic_band,gender_identity,life_stage,urbanicity,income,employment,rationale
survey_toilet-brush-choice__nUJivjv,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-c3f55ee8c638.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,null,Man,Retirement,null,null,Retired,"I want a set that keeps the brush fully hidden and the bathroom looking tidy, and OXO's hideaway canister opens automatically so I never have to touch a wet, messy brush. The ventilated tray stops water pooling, which matters to me for hygiene, and the compact footprint suits my bathroom without clutter."
survey_toilet-brush-choice__nXswxit,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-633a93183607.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,,,,Full-time,"I want a set that stays clean and out of sight, and the OXO Hideaway's auto-opening ventilated canister solves the pooling-water and visible-brush problems that bother me most. At $19.97 it's mid-priced but the brand's build quality and compact footprint justify it for a small bathroom."
survey_toilet-brush-choice__nYkov8M,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-fe0832f2854a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"I want a discreet, well-built set that hides the brush and doesn't leave a pool of dirty water sitting in the base, and the OXO's auto-open canister and ventilated tray solve exactly that. It's a trusted brand I've had good luck with, and at $19.97 the price is reasonable for the build quality and compact footprint."
survey_toilet-brush-choice__nds4VQx,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-df1b7e340603.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,35-44,,North America,,Woman,,,,Full-time,"I have three bathrooms and three kids, so a 3-pack of sturdy stiff-bristle brushes with holders for $13.99 is the best value for my money. White matches my bathroom, and having a spare set on hand means I'm not running out to buy another one when one wears out."
survey_toilet-brush-choice__nfbG3yH,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-09a0c1964fa0.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,,Mid-life,,,Full-time,"I want a brush that stays hidden and doesn't pool water in the base, and OXO's hideaway canister with a ventilated tray solves both without taking much floor space in a small bathroom. OXO has a solid reputation for durable, well-designed household tools, and at $19.97 the price is reasonable for a set I'll use for years."
survey_toilet-brush-choice__ngHVaqS,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-6e4121a45066.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Premium-seeking,North America,High income,Woman,Retirement,Rural,$200k+,Self-employed,"I have used OXO Good Grips tools for years and find their build quality and ergonomics consistently excellent, so this set earns my trust on brand alone. The hideaway canister that opens automatically when lifted keeps the brush out of sight and the ventilated tray prevents water pooling, which suits a well-kept bathroom. At $19.97 it is reasonably priced for a compact, hygienic, thoughtfully designed set."
survey_toilet-brush-choice__ngsN8Ux,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-ff85faefa336.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,,,Early career,,,Full-time,"I want a compact, minimal set that looks tidy and hides the brush when stored, and OXO's auto-open hideaway canister plus ventilated tray addresses the hygiene/water-pooling issue I care about. At $19.97 it's a reasonable mid-range price for a durable, well-designed everyday object."
survey_toilet-brush-choice__nnMkScD,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-e80b67e9b363.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Middle,Man,Retirement,,,Retired,"I want a simple, well-made set from a brand I recognize, and the hideaway canister keeps the brush out of sight which suits my wife and me. The ventilated tray that prevents water pooling matters for keeping things clean and dry."
survey_toilet-brush-choice__nnjhvNn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-a65d86a15d93.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Middle,Man,,,,Full-time,"I want a clean, tidy look in my bathroom, and the OXO hideaway canister keeps the brush out of sight while the ventilated tray prevents that musty water pooling. OXO is a brand I've trusted for years, and at $19.97 the quality is worth the modest extra cost."
survey_toilet-brush-choice__nsB3SMb,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-e89f7e0d01ff.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,75-84,,North America,Upper-middle,Woman,Retirement,,,Retired,"I want a neat, unobtrusive set that hides the brush away and dries hygienically, and OXO is a brand I trust for well-designed everyday tools. The auto-opening canister and ventilated tray make it practical for a small guest bathroom, and at $19.97 the price is reasonable for the quality."
survey_toilet-brush-choice__nt8dVE3,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-eb92d01cd6d8.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Middle,Woman,Mid-life,Small town,,Full-time,"I want a hygienic, covered set that actually hides the brush and drains properly, and OXO's hideaway canister with a ventilated tray does exactly that. The brand has a solid reputation for durable kitchen and bath tools, and at $19.97 the price is reasonable for something I'll use daily for years."
survey_toilet-brush-choice__ntMumyZ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-3fc7c77e2ce4.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,65-74,,North America,Lower-middle,Man,Retirement,,,Retired,"I'm retired and on a fixed income, so getting three complete brush sets for $13.99 is a sensible value. I have two bathrooms plus a spare to keep on hand, so the multi-pack covers everything without spending much."
survey_toilet-brush-choice__oGXsAdY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-1eb136ddc4e7.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,,,,,,Full-time,"I want a compact, tidy set where the brush is hidden when stored, and OXO's ventilated tray addresses the water-pooling hygiene problem that silicone quick-dry bases also target. At $19.97 it sits in the mid-range, and OXO's design reputation gives me confidence in build quality without paying the $25-29 tier."
survey_toilet-brush-choice__oLurJzM,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-035d5bb0684b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Upper-middle,Woman,Retirement,Dense urban,null,Self-employed,"The OXO Hideaway's auto-open canister keeps the brush fully concealed when stored, which suits the clean, minimal look I want in a bathroom. OXO is a brand I trust for well-engineered, durable household tools, and the ventilated tray addresses the hygiene issue that matters most to me."
survey_toilet-brush-choice__oMGvxFy,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-9a9736b86dc0.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,5,35-44,,North America,Lower-middle,Woman,,,,Full-time,"With two kids and three bathrooms, I need a brush for each one and the JIGA 3-Pack covers all of them for just $13.99. White matches my bathroom, and the stiff nylon bristles do the scrubbing I need without spending a lot."
survey_toilet-brush-choice__oSgqKUa,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-8000f06147e7.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,Value-driven,North America,Middle,Woman,Mid-life,Dense urban,$50k-100k,Self-employed,"I want a brush that disappears when it's not in use, and the OXO Hideaway's auto-opening canister keeps the brush out of sight while its ventilated tray prevents water pooling — important for hygiene in a small, humid bathroom. OXO is a brand I trust for well-designed, durable household tools, and at $19.97 the price is reasonable for something I'll use daily for years."
survey_toilet-brush-choice__oSkoHj7,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-db9e0610bd4e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,,Woman,Retirement,Rural,,Retired,"I know and trust the OXO brand, and the hideaway canister keeps the brush out of sight, which suits my tidy bathroom. The ventilated tray that prevents water pooling matters to me for hygiene, and the compact footprint fits my space at a fair price."
survey_toilet-brush-choice__odxWY9V,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-a2c53be11f37.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Indifferent,North America,Upper-middle,Woman,Mid-life,Dense urban,null,Full-time,"I keep a small, tidy bathroom and dislike seeing a dripping brush on display; the OXO's hideaway canister conceals the brush entirely and its ventilated tray stops water pooling, which matters for hygiene. OXO is a brand I trust for well-considered household tools, and at $19.97 the price is fair for the design quality."
survey_toilet-brush-choice__ogMKfsw,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-c306c67a2a62.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,18-24,,North America,Lower-middle,Woman,Student,,,Student,"As a student on a tight budget, the JIGA 3-pack gives me three complete sets for $13.99, which is by far the best value here. Stiff nylon bristles clean well and I can keep spares for the other bathroom or replace one later. It's simple, practical, and fits what I can actually afford."
survey_toilet-brush-choice__omCFUQx,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-550c245ec1d4.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Upper-middle,Man,Mid-life,Small town,null,Retired,"I have used OXO Good Grips products for years and trust the build quality; the hideaway canister keeps the brush out of sight, which suits a tidy bathroom, and the ventilated tray prevents the standing water and odor that cheaper holders develop. At $19.97 it is a sensible price for something I will use daily for years, and the compact footprint fits my space."
survey_toilet-brush-choice__omx85Gi,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-da3dce506edc.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,null,Woman,Mid-life,null,null,Retired,"I want a discreet, well-designed set from a brand I trust, and the hideaway canister that opens automatically keeps the brush out of sight while the ventilated tray prevents water pooling. At $19.97 it is a reasonable mid-range price for the build quality and small-bathroom footprint I need."
survey_toilet-brush-choice__otiLDDV,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-afef440244a1.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,25-34,,North America,Low income,Woman,,,,Part-time,"I'm on a tight budget and this gives me three full brush and holder sets for basically the price of one. Having spares for the main bathroom and the half bath is practical, and stiff nylon bristles get the job done without any fuss."
survey_toilet-brush-choice__oy97DRR,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-577d417fe91a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,Middle,Man,,,,Full-time,"I want a clean, minimal look in my bathroom and a holder that hides the brush and drains properly so it doesn't sit in dirty water. The OXO Hideaway's auto-open canister and ventilated tray give me the hygiene and compact footprint I care about, and the brand's reputation for durable, well-designed tools justifies the modest price."
survey_toilet-brush-choice__ozHWjFw,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-77abecd33bf3.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,,North America,Middle,Woman,Retirement,,,Retired,"I like that the brush is completely hidden away inside a compact canister, which keeps the bathroom looking neat and tidy. OXO is a brand I recognize and trust, and the ventilated tray means it won't sit in dirty water. At just under $20, the price is reasonable for something well made that will last."
survey_toilet-brush-choice__p2XqgaC,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-a5e9d0c7c06d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,Value-driven,North America,,,,,,,"The OXO Hideaway Compact's auto-opening canister and ventilated tray keep things tidy and dry, which fits my need for order and hygiene in a shared bathroom. OXO is a brand I trust for durable, well-designed tools, and the compact footprint suits a small space without looking cluttered."
survey_toilet-brush-choice__p8Xvy9E,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-962a83de7658.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,,Man,,,,,"I've spent decades around teams and equipment that just work, and OXO has that reputation for solid, no-nonsense design. The hideaway canister that opens automatically and the ventilated tray that keeps water from pooling are the kind of practical details I appreciate. At $19.97 it's a fair price for something that stays out of sight and does its job."
survey_toilet-brush-choice__pDvEvbp,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-f9a8f0c0acd5.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,5,hygiene,4,65+,Value-driven,North America,High income,Woman,Retirement,Dense urban,null,Full-time,"The OXO Hideaway's auto-opening canister conceals the brush entirely when stored, which suits the restrained aesthetic of my bathroom, and OXO's design engineering is reliably thoughtful. The ventilated tray that prevents water pooling addresses the hygiene concern that matters most to me in a shared household."
