arm,persona_id,choice,rationale,reward,chosen_price,chosen_brand,chosen_rating,chosen_reviews,gt_rank,gt_monthly_sales,gt_monthly_revenue,q_factor_most,q_factor_second,q_material_pref,q_format_pref,q_pack_pref,q_badge_effect,q_switch_trigger,q_price_acceptance,q_purchase_intent,q_importance_price,q_importance_function,q_importance_appearance,q_importance_hygiene,q_importance_reviews,q_importance_brand,q_refill_acceptance
brand-norating,persona_amazon-30400ddfafa3,P01,"I want a cheap, no-nonsense set that actually cleans under the rim, and the dedicated under-rim scrubber plus antibacterial bristles nails that for $8.99. The corner caddy also saves space in our small bathroom.",1.0,8.99,Clorox,4.6,5865,1,40482.0,369195.84,cleaning,price_value,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,5,4,5,5,3,4,3,3,2
brand-norating,persona_amazon-b90a8708ba88,P07,"I want a single, well-designed set for my rented bathroom, and the OXO's automatic canister door means I never have to touch the brush or look at a wet bristle head sitting out — that's the hygiene upgrade I care about most. It's compact enough for a small bathroom, the non-slip handle is a real detail, and at $19.90 it's a fair price for a brand I already trust for kitchen and cleaning tools.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,hygiene,holder,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,4,4,4,4,4,5,3,4,2
brand-norating,persona_amazon-3bdd3bf41329,P07,"The OXO Compact Toilet Brush with the automatic canister door balances what I care about: a hygienic enclosed holder that keeps things tidy, a trusted brand I've had good luck with, and a compact clean white design that fits my bathroom without looking cluttered. At $19.90 it's mid-range but reasonable for something I'll use daily for years.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,hygiene,design,nylon_bristles,single_brush_set,single,yes_somewhat,better_rating,4,4,4,4,4,5,4,4,2
brand-norating,persona_amazon-097bb32fabc9,P13,"I want a simple single brush set with a holder that dries quickly and won't scratch the porcelain, and the ventilated silicone design at $11.99 hits that balance well. It's affordable without feeling like a disposable gimmick, and the pearl-white look fits a normal bathroom.",1.0,11.99,Sellemer,4.0,36538,13,9749.0,107628.96,hygiene,price_value,silicone,single_brush_set,single,yes_somewhat,better_rating,5,4,4,4,3,5,4,2,2
brand-norating,persona_amazon-69bbf8bbe0b8,P01,"No persona-specific answer was produced, so a neutral answer was used.",1.0,8.99,Clorox,4.6,5865,1,40482.0,369195.84,price_value,price_value,silicone,single_brush_set,single,yes_strongly,lower_price,3,3,3,3,3,3,3,3,3
brand-norating,persona_amazon-17161efdf41f,P07,"I rent a small suburban bathroom, so I want something compact and tidy that doesn't look like a janitor's bucket. The OXO's automatic canister door keeps the brush hidden and the holder looks clean and minimal, and OXO is a brand I trust for everyday household stuff at a fair price.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,holder,design,nylon_bristles,single_brush_set,single,yes_somewhat,better_look,4,4,4,3,4,4,4,4,2
brand-norating,persona_amazon-83fc07372c3e,P07,"I prefer a compact, tidy set with a covered canister so the brush stays hidden and the bathroom looks neat. OXO's automatic canister door and non-slip handle feel well-designed, and the brand has a solid reputation for practical home goods.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,holder,brand,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,4,4,4,4,4,4,3,4,2
brand-norating,persona_amazon-3c015002f18b,P13,"I want a single, good-looking set that's hygienic and won't scratch my toilet, and the pearl-white silicone brush with a ventilated quick-drying holder hits all of that for a reasonable $11.99. Silicone is easy to rinse clean and the ventilated base keeps things from getting gross, which matters more to me than a multi-pack or a plunger combo.",1.0,11.99,Sellemer,4.0,36538,13,9749.0,107628.96,hygiene,design,silicone,single_brush_set,single,yes_somewhat,better_look,5,4,4,4,5,5,4,3,3
brand-norating,persona_amazon-3cbfffbb3440,P07,"The OXO Compact with automatic canister door fits my practical priorities: the canister hides the brush head for a tidier look and the door opens automatically when lifted, so no fuss and better hygiene. It's a trusted brand at a reasonable $19.90, and the compact footprint suits a suburban bathroom where I don't need a multi-pack or plunger combo.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,holder,hygiene,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,4,4,4,4,3,4,3,4,2
brand-norating,persona_amazon-e163c528cc9c,P07,"I want a simple, tidy single brush set for a suburban bathroom, and the OXO's automatic canister door keeps the brush hidden and the whole thing looks clean and compact. At $19.90 it's a fair price for a well-designed, non-slip set that won't look junky on the floor.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,holder,design,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,4,4,4,4,4,5,3,3,2
brand-norating,persona_amazon-b6aec78b9383,P07,"I want a compact, tidy set with a holder that keeps things out of sight and a brush that reaches well, and the OXO name gives me confidence. The automatic canister door is a clever touch that keeps the bathroom looking neat without fuss.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,cleaning,hygiene,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,4,4,4,5,3,5,4,4,2
brand-norating,persona_amazon-9bb800f0ec4f,P07,"The OXO Compact is a single, well-designed set from a brand I trust, with the automatic canister door keeping the brush hidden and the bathroom tidy. At $19.90 it's a reasonable price for something durable that fits a small suburban bathroom without clutter.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,hygiene,holder,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,4,4,4,4,4,5,3,4,2
brand-norating,persona_amazon-b76716bd9810,P13,"I want a single, minimal set that keeps my bathroom looking clean and tidy, and the pearl-white silicone brush with ventilated holder fits that perfectly. Silicone won't scratch the porcelain and the ventilated case dries fast, which matters for hygiene at a reasonable $11.99.",1.0,11.99,Sellemer,4.0,36538,13,9749.0,107628.96,hygiene,design,silicone,single_brush_set,single,yes_somewhat,better_look,5,4,4,4,5,5,3,2,3
brand-norating,persona_amazon-75e4306d4268,P28,"At my age I want something that lasts and looks tidy in the guest bathroom, and the simplehuman stainless steel caddy fits that. The stainless steel base won't rust or look grimy, and the white brush with gray bristles matches my bathroom's white and chrome fixtures. I trust the simplehuman name from other products I've owned.",1.0,34.99,simplehuman,4.4,5347,28,3342.0,116937.0,material,design,nylon_bristles,single_brush_set,single,yes_somewhat,better_rating,4,4,3,4,4,4,4,4,2
brand-norating,persona_amazon-03e0f54119ac,P07,"I want a clean, compact single brush that looks tidy in a suburban family bathroom, and the OXO's automatic canister door keeps the brush hidden and out of sight. OXO is a brand I trust for well-designed household tools, and at $19.90 it's reasonably priced for the quality.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,holder,design,nylon_bristles,single_brush_set,single,yes_somewhat,better_look,4,4,4,4,5,4,4,4,2
brand-norating,persona_amazon-375d5e0bbc78,P13,"I want a simple single brush set that won't scratch the porcelain, and the silicone head plus ventilated holder keeps things hygienic without needing refills. The pearl white design is clean and practical for a suburban bathroom, and $11.99 is a fair mid-range price.",1.0,11.99,Sellemer,4.0,36538,13,9749.0,107628.96,hygiene,cleaning,silicone,single_brush_set,single,neutral,better_function,4,4,4,4,3,5,3,2,2
brand-norating,persona_amazon-8e9655fbdfd9,P07,"I want a single, tidy brush set for my own bathroom, and the OXO's automatic canister door keeps the brush hidden and the area looking clean without me touching it. It's compact enough for a small suburban bathroom, and OXO is a brand I trust for well-designed everyday tools at a fair price.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,hygiene,design,nylon_bristles,single_brush_set,single,yes_somewhat,better_rating,4,4,4,4,4,5,4,4,2
brand-norating,persona_amazon-37739eaea722,P01,"I'm a student on a tight budget, so $8.99 is a great price for a set that still does the job well. The corner caddy saves space in my small rental bathroom, and the dedicated under-rim scrubber plus antibacterial bristles make it feel more hygienic than a generic brush.",1.0,8.99,Clorox,4.6,5865,1,40482.0,369195.84,price_value,cleaning,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,5,4,5,4,3,4,3,2,2
brand-norating,persona_amazon-de1220874c05,P13,"I want a clean, simple white set that won't scratch my porcelain, and the ventilated holder keeps things dry and hygienic without needing refills. At $11.99 it's a reasonable price for a quality single set that fits a calm, uncluttered bathroom look.",1.0,11.99,Sellemer,4.0,36538,13,9749.0,107628.96,hygiene,design,silicone,single_brush_set,single,yes_somewhat,better_rating,4,4,4,4,4,5,4,3,2
brand-norating,persona_amazon-97ba1534050f,P01,"I want a simple, cheap set that cleans well and stores out of the way. The Clorox corner caddy saves space in my small bathroom, and the under-rim scrubber plus antibacterial bristles handle the job without fuss.",1.0,8.99,Clorox,4.6,5865,1,40482.0,369195.84,cleaning,price_value,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,5,4,4,5,3,4,4,4,2
brand-norating,persona_amazon-59d0a9653d8f,P28,"I've spent years working in hospitality and I know cheap plastic brush sets get grimy and wobble within a year; the simplehuman set has a stainless steel caddy and a long handle that will actually last. It's a single, well-built set at a mid-premium price rather than a multi-pack of things I don't need, and it will look clean and neutral in the bathroom.",1.0,34.99,simplehuman,4.4,5347,28,3342.0,116937.0,material,cleaning,nylon_bristles,single_brush_set,single,unlikely,better_function,4,4,4,4,3,4,3,4,2
brand-norating,persona_amazon-b0c39e2b2493,P07,"I want a single, well-designed brush set rather than a multi-pack or combo, and the OXO's automatic canister door keeps the brush hidden and hygienic while the compact footprint suits a small bathroom. At $19.90 it's a reasonable price for a trusted brand with thoughtful design.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,hygiene,design,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,4,4,4,4,4,5,3,4,2
brand-norating,persona_amazon-eb01d3afef60,P07,"I want a clean, compact set with a smart holder design, and the OXO's automatic canister door keeps things tidy while the non-slip handle feels practical. OXO is a brand I trust, and at $19.90 it's a fair price for a well-designed everyday bathroom item.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,holder,brand,nylon_bristles,single_brush_set,single,yes_somewhat,better_function,4,4,4,4,4,5,4,4,3
brand-norating,persona_amazon-00de5be9b94b,P22,"The Clorox 2-pack combo gives me a trusted brand name plus both a brush and a plunger, which is practical for a household bathroom. At $22.40 for two complete sets, it feels like solid value without the premium price of the simplehuman or HAMITOR gold sets.",1.0,22.4,Clorox,4.5,7722,22,5023.0,118817.0,function_combo,brand,nylon_bristles,brush_plunger_combo,two_pack,yes_somewhat,better_rating,4,4,4,4,3,4,4,4,3
brand-norating,persona_amazon-8be4df99f1c3,P01,It's cheap at $8.99 and the corner caddy saves floor space in my small bathroom. The dedicated under-rim scrubber and antibacterial bristles matter most since I'm cleaning up after a toddler.,1.0,8.99,Clorox,4.6,5865,1,40482.0,369195.84,cleaning,price_value,nylon_bristles,single_brush_set,single,neutral,better_function,5,4,4,5,2,4,4,2,2
brand-norating,persona_amazon-6740effee5bc,P01,"I have two young kids and a chronic condition that saps my energy, so I want a brush that actually works without much effort — the dedicated under-rim scrubber and antibacterial bristles on the Clorox corner set cover that. At $8.99 it's an easy, low-risk buy, and the open corner caddy fits neatly in a small family bathroom rather than hogging floor space.",1.0,8.99,Clorox,4.6,5865,1,40482.0,369195.84,cleaning,price_value,nylon_bristles,single_brush_set,single,neutral,better_function,5,4,4,5,3,4,4,2,2
brand-norating,persona_amazon-b288dc8d00d0,P07,"The OXO Compact Toilet Brush with the automatic canister door is the right fit for my tidy suburban bathroom — the door opens as you lift the brush so the holder stays covered and out of sight, and the compact footprint suits the space without looking clunky. At $19.90 it's a reasonable price for a well-known brand that should hold up, and the non-slip handle is a plus for daily use.",1.0,19.9,OXO,4.7,18325,7,14249.0,285870.34,holder,hygiene,nylon_bristles,single_brush_set,single,neutral,better_function,4,4,4,4,4,5,3,4,2
brand-norating,persona_amazon-db8bcc8e3ae4,P13,"I prefer silicone bristles because they won't scratch porcelain, and the ventilated holder supports quick drying for better hygiene. At $11.99 it's a balanced, value-driven pick that fits a simple, sustainable bathroom setup.",1.0,11.99,Sellemer,4.0,36538,13,9749.0,107628.96,hygiene,price_value,silicone,single_brush_set,single,neutral,better_function,5,4,4,4,3,5,4,2,3
